timestamp,open,high,low,close,volume_btc,volume_usd
2024-01-01 17:53:00,31543.61,31547.78,31445.28,31469.41,1.9457,61228.9
2024-01-01 17:54:00,31469.41,31471.93,31396.96,31416.65,3.415,107286.4
2024-01-01 17:55:00,31416.65,31443.97,31375.99,31395.47,6.4069,201146.28
2024-01-01 17:56:00,31395.47,31427.43,31317.51,31330.11,6.4639,202515.02
2024-01-01 17:57:00,31330.11,31339.4,31319.37,31320.26,1.5086,47249.28
2024-01-01 17:58:00,31320.26,31352.66,31312.07,31344.99,7.0118,219786.37
2024-01-01 17:59:00,31344.99,31367.55,31285.53,31288.62,4.3269,135382.57
2024-01-01 18:00:00,31288.62,31290.77,31263.22,31287.63,2.8466,89064.66
2024-01-01 18:01:00,31287.63,31308.35,31237.59,31249.5,6.8011,212529.92
2024-01-01 18:02:00,31249.5,31342.51,31235.87,31334.47,2.6926,84371.68
2024-01-01 18:03:00,31334.47,31376.2,31325.01,31372.21,3.7089,116355.0
2024-01-01 18:04:00,31372.21,31382.27,31247.89,31289.15,4.3653,136586.52
2024-01-01 18:05:00,31289.15,31340.05,31250.19,31336.21,7.0502,220927.15
2024-01-01 18:06:00,31336.21,31336.76,31302.57,31303.52,1.8356,57462.19
2024-01-01 18:07:00,31303.52,31314.73,31215.77,31256.5,5.095,159251.45
2024-01-01 18:08:00,31256.5,31289.96,31235.96,31244.05,6.4317,200953.75
2024-01-01 18:09:00,31244.05,31261.88,31232.22,31255.4,6.3604,198798.1
2024-01-01 18:10:00,31255.4,31287.26,31249.87,31270.77,7.391,231121.03
2024-01-01 18:11:00,31270.77,31312.73,31230.42,31240.94,5.0648,158229.53
2024-01-01 18:12:00,31240.94,31245.4,31172.47,31207.31,3.9079,121955.57
2024-01-01 18:13:00,31207.31,31210.02,31132.82,31152.71,6.292,196013.21
2024-01-01 18:14:00,31152.71,31193.55,31028.22,31034.12,3.447,106974.67
2024-01-01 18:15:00,31034.12,31045.5,31020.79,31041.98,5.3958,167497.35
2024-01-01 18:16:00,31041.98,31050.07,30997.88,31011.61,2.1347,66199.15
2024-01-01 18:17:00,31011.61,31030.6,31001.31,31018.9,6.6399,205960.84
2024-01-01 18:18:00,31018.9,31045.77,31002.1,31035.11,2.285,70914.15
2024-01-01 18:19:00,31035.11,31054.4,30968.48,30990.08,6.8856,213384.59
2024-01-01 18:20:00,30990.08,31035.88,30972.5,31014.45,5.6972,176695.2
2024-01-01 18:21:00,31014.45,31031.38,31005.88,31008.19,4.2301,131168.17
2024-01-01 18:22:00,31008.19,31052.76,30994.82,31035.23,4.8778,151385.17
2024-01-01 18:23:00,31035.23,31085.19,30978.3,30982.31,6.2178,192642.14
2024-01-01 18:24:00,30982.31,31034.41,30975.29,30995.41,0.5633,17459.86
2024-01-01 18:25:00,30995.41,31085.62,30970.31,31063.9,6.8917,214084.29
2024-01-01 18:26:00,31063.9,31086.55,31011.86,31018.87,3.3114,102714.39
2024-01-01 18:27:00,31018.87,31033.65,30983.25,31023.99,0.5391,16723.92
2024-01-01 18:28:00,31023.99,31046.56,31012.93,31035.33,6.3917,198369.36
2024-01-01 18:29:00,31035.33,31099.45,31028.52,31094.0,6.0003,186572.9
2024-01-01 18:30:00,31094.0,31098.46,31015.12,31026.15,6.3605,197340.62
2024-01-01 18:31:00,31026.15,31041.38,30911.75,30929.32,5.1998,160825.45
2024-01-01 18:32:00,30929.32,30983.29,30919.42,30953.35,4.0049,123963.69
2024-01-01 18:33:00,30953.35,31016.77,30928.0,31010.84,5.5775,172961.58
2024-01-01 18:34:00,31010.84,31037.5,30921.95,30952.98,6.3241,195749.86
2024-01-01 18:35:00,30952.98,31049.4,30936.12,31012.41,7.3257,227186.91
2024-01-01 18:36:00,31012.41,31035.54,30966.41,30983.41,5.8354,180799.4
2024-01-01 18:37:00,30983.41,30996.53,30976.95,30988.78,7.5676,234511.75
2024-01-01 18:38:00,30988.78,31064.42,30971.87,31053.53,6.0281,187194.57
2024-01-01 18:39:00,31053.53,31068.66,31002.58,31030.47,7.1078,220557.87
2024-01-01 18:40:00,31030.47,31036.19,30953.84,30970.75,6.1068,189131.47
2024-01-01 18:41:00,30970.75,31002.64,30960.64,30969.05,3.8442,119049.94
2024-01-01 18:42:00,30969.05,31013.13,30961.14,31013.11,3.0849,95671.16
2024-01-01 18:43:00,31013.11,31022.28,30966.51,30983.64,8.3548,258860.7
2024-01-01 18:44:00,30983.64,31005.18,30899.99,30943.38,2.6116,80812.39
2024-01-01 18:45:00,30943.38,30970.43,30863.77,30895.44,5.826,179996.79
2024-01-01 18:46:00,30895.44,30903.03,30870.93,30884.74,5.5312,170830.72
2024-01-01 18:47:00,30884.74,30919.02,30861.0,30917.63,7.1156,219998.35
2024-01-01 18:48:00,30917.63,30936.34,30884.61,30888.17,3.1744,98050.74
2024-01-01 18:49:00,30888.17,30895.05,30860.33,30867.3,3.2043,98909.32
2024-01-01 18:50:00,30867.3,30888.79,30832.99,30842.92,9.1501,282216.69
2024-01-01 18:51:00,30842.92,30924.81,30815.16,30901.92,6.5277,201719.12
2024-01-01 18:52:00,30901.92,30912.94,30895.91,30899.27,6.8904,212909.02
2024-01-01 18:53:00,30899.27,30941.88,30884.42,30924.31,3.7248,115187.63
2024-01-01 18:54:00,30924.31,30941.21,30919.93,30935.14,6.5325,202083.38
2024-01-01 18:55:00,30935.14,30974.05,30846.71,30883.13,3.8047,117499.96
2024-01-01 18:56:00,30883.13,30913.33,30881.12,30901.64,4.8852,150961.28
2024-01-01 18:57:00,30901.64,30926.79,30873.78,30922.17,6.6787,206519.85
2024-01-01 18:58:00,30922.17,30985.14,30920.58,30965.81,4.3991,136220.72
2024-01-01 18:59:00,30965.81,30973.02,30904.78,30915.53,6.3108,195101.98
2024-01-01 19:00:00,30915.53,30949.91,30844.1,30862.02,5.4386,167846.34
2024-01-01 19:01:00,30862.02,30913.03,30844.97,30901.62,2.5416,78540.56
2024-01-01 19:02:00,30901.62,30974.5,30889.69,30974.22,4.4016,136337.26
2024-01-01 19:03:00,30974.22,31026.36,30959.23,31014.67,4.5569,141331.57
2024-01-01 19:04:00,31014.67,31051.08,30944.49,30955.82,6.6632,206265.85
2024-01-01 19:05:00,30955.82,30985.98,30955.7,30966.29,6.568,203386.78
2024-01-01 19:06:00,30966.29,30990.16,30936.45,30956.88,6.8378,211677.87
2024-01-01 19:07:00,30956.88,30978.48,30921.63,30933.9,5.3925,166810.48
2024-01-01 19:08:00,30933.9,31004.62,30933.73,30961.19,5.3162,164595.19
2024-01-01 19:09:00,30961.19,30987.01,30938.87,30947.31,7.6204,235830.37
2024-01-01 19:10:00,30947.31,30966.06,30903.81,30936.51,7.6234,235840.99
2024-01-01 19:11:00,30936.51,30941.58,30875.0,30881.9,5.9785,184627.74
2024-01-01 19:12:00,30881.9,30933.0,30880.55,30916.22,0.9601,29684.07
2024-01-01 19:13:00,30916.22,30998.57,30915.1,30988.32,4.3807,135750.55
2024-01-01 19:14:00,30988.32,31102.37,30987.99,31045.62,4.7884,148657.68
2024-01-01 19:15:00,31045.62,31080.14,31005.19,31022.94,6.5436,203001.46
2024-01-01 19:16:00,31022.94,31065.98,31009.59,31040.75,3.5341,109699.95
2024-01-01 19:17:00,31040.75,31104.06,31009.85,31095.55,3.9214,121937.8
2024-01-01 19:18:00,31095.55,31131.63,31081.97,31114.87,0.8285,25779.05
2024-01-01 19:19:00,31114.87,31165.44,31074.53,31141.03,0.6647,20697.95
2024-01-01 19:20:00,31141.03,31184.31,31136.52,31181.73,7.778,242533.05
2024-01-01 19:21:00,31181.73,31245.93,31153.88,31213.6,4.9309,153911.1
2024-01-01 19:22:00,31213.6,31218.19,31127.79,31132.76,6.2532,194680.25
2024-01-01 19:23:00,31132.76,31147.51,31118.7,31135.04,9.3099,289862.81
2024-01-01 19:24:00,31135.04,31153.86,31114.36,31119.28,3.3954,105663.64
2024-01-01 19:25:00,31119.28,31199.04,31107.97,31193.38,4.0574,126563.02
2024-01-01 19:26:00,31193.38,31232.45,31180.54,31229.3,8.3307,260162.02
2024-01-01 19:27:00,31229.3,31230.01,31173.44,31186.49,1.7373,54181.21
2024-01-01 19:28:00,31186.49,31231.6,31170.03,31210.5,3.0747,95962.87
2024-01-01 19:29:00,31210.5,31267.26,31193.27,31245.14,5.5026,171930.55
2024-01-01 19:30:00,31245.14,31256.67,31204.15,31233.57,3.601,112472.4
2024-01-01 19:31:00,31233.57,31246.88,31165.8,31181.72,3.0999,96659.38
2024-01-01 19:32:00,31181.72,31191.38,31107.89,31109.54,5.4862,170672.65
2024-01-01 19:33:00,31109.54,31167.64,31105.72,31157.11,4.6036,143435.12
2024-01-01 19:34:00,31157.11,31208.07,31154.58,31182.61,4.0617,126655.62
2024-01-01 19:35:00,31182.61,31211.52,31119.65,31132.97,6.156,191653.23
2024-01-01 19:36:00,31132.97,31164.41,31104.83,31161.84,4.0318,125637.15
2024-01-01 19:37:00,31161.84,31210.38,31149.67,31209.6,6.1851,193033.28
2024-01-01 19:38:00,31209.6,31237.22,31207.98,31230.08,4.9242,153783.61
2024-01-01 19:39:00,31230.08,31373.19,31215.63,31349.5,5.2236,163757.21
2024-01-01 19:40:00,31349.5,31410.22,31348.98,31399.86,4.3929,137935.55
2024-01-01 19:41:00,31399.86,31463.27,31391.6,31395.82,4.023,126306.87
2024-01-01 19:42:00,31395.82,31475.84,31372.04,31475.45,4.9002,154237.24
2024-01-01 19:43:00,31475.45,31484.92,31417.32,31423.14,6.9157,217312.38
2024-01-01 19:44:00,31423.14,31423.82,31356.3,31383.6,6.403,200948.85
2024-01-01 19:45:00,31383.6,31419.46,31383.57,31409.54,5.8295,183103.36
2024-01-01 19:46:00,31409.54,31495.46,31406.77,31489.76,2.8277,89045.08
2024-01-01 19:47:00,31489.76,31491.72,31424.27,31446.35,4.4874,141113.54
2024-01-01 19:48:00,31446.35,31454.48,31423.85,31434.55,5.5899,175717.34
2024-01-01 19:49:00,31434.55,31460.17,31346.38,31359.69,6.4438,202075.77
2024-01-01 19:50:00,31359.69,31373.06,31282.75,31296.19,5.7684,180529.06
2024-01-01 19:51:00,31296.19,31301.18,31222.8,31246.47,4.4945,140436.41
2024-01-01 19:52:00,31246.47,31313.87,31246.16,31297.94,3.0504,95470.81
2024-01-01 19:53:00,31297.94,31330.6,31251.53,31330.22,6.5653,205691.0
2024-01-01 19:54:00,31330.22,31354.26,31307.1,31329.0,1.3534,42400.91
2024-01-01 19:55:00,31329.0,31348.79,31295.19,31342.96,3.043,95376.65
2024-01-01 19:56:00,31342.96,31486.83,31328.34,31480.72,3.6987,116437.12
2024-01-01 19:57:00,31480.72,31484.12,31370.89,31376.2,4.2002,131787.7
2024-01-01 19:58:00,31376.2,31381.49,31367.47,31370.47,2.472,77547.42
2024-01-01 19:59:00,31370.47,31433.77,31329.46,31394.78,6.4784,203386.73
2024-01-01 20:00:00,31394.78,31421.28,31366.87,31420.13,3.5842,112615.35
2024-01-01 20:01:00,31420.13,31452.05,31392.21,31407.0,6.3047,198010.45
2024-01-01 20:02:00,31407.0,31486.75,31391.87,31478.36,1.1719,36888.86
2024-01-01 20:03:00,31478.36,31527.41,31472.21,31511.33,4.5045,141942.65
2024-01-01 20:04:00,31511.33,31594.84,31498.78,31577.35,4.441,140234.56
2024-01-01 20:05:00,31577.35,31581.03,31552.52,31569.44,4.9718,156957.0
2024-01-01 20:06:00,31569.44,31574.26,31564.62,31566.31,6.596,208211.01
2024-01-01 20:07:00,31566.31,31633.49,31548.93,31612.48,2.6273,83056.33
2024-01-01 20:08:00,31612.48,31654.27,31574.25,31641.87,5.186,164093.45
2024-01-01 20:09:00,31641.87,31657.05,31591.43,31618.45,3.6926,116755.61
2024-01-01 20:10:00,31618.45,31619.96,31564.42,31578.13,4.7167,148944.66
2024-01-01 20:11:00,31578.13,31647.07,31534.57,31636.45,3.9411,124681.34
2024-01-01 20:12:00,31636.45,31646.04,31555.86,31608.36,10.098,319181.8
2024-01-01 20:13:00,31608.36,31637.89,31584.73,31634.91,9.6873,306457.1
2024-01-01 20:14:00,31634.91,31697.42,31632.29,31678.45,4.7169,149425.6
2024-01-01 20:15:00,31678.45,31694.97,31640.92,31654.66,2.2989,72770.51
2024-01-01 20:16:00,31654.66,31688.35,31647.04,31650.86,4.9273,155954.52
2024-01-01 20:17:00,31650.86,31668.65,31589.32,31658.21,7.7202,244408.71
2024-01-01 20:18:00,31658.21,31662.87,31583.82,31595.98,2.971,93872.94
2024-01-01 20:19:00,31595.98,31604.63,31515.35,31528.98,6.9357,218674.02
2024-01-01 20:20:00,31528.98,31606.15,31511.93,31578.67,5.9507,187916.16
2024-01-01 20:21:00,31578.67,31619.77,31563.23,31610.29,8.219,259806.28
2024-01-01 20:22:00,31610.29,31634.38,31593.85,31621.66,2.5614,80996.71
2024-01-01 20:23:00,31621.66,31624.15,31571.91,31593.19,4.9803,157343.9
2024-01-01 20:24:00,31593.19,31615.59,31495.35,31508.77,6.2076,195593.23
2024-01-01 20:25:00,31508.77,31529.12,31468.63,31489.17,4.2535,133938.05
2024-01-01 20:26:00,31489.17,31539.96,31479.24,31521.4,2.693,84887.61
2024-01-01 20:27:00,31521.4,31551.26,31511.03,31534.79,7.6506,241258.57
2024-01-01 20:28:00,31534.79,31579.31,31509.35,31576.15,5.4228,171230.91
2024-01-01 20:29:00,31576.15,31636.79,31549.12,31629.28,7.5855,239923.61
2024-01-01 20:30:00,31629.28,31718.57,31617.53,31712.47,7.8284,248257.07
2024-01-01 20:31:00,31712.47,31744.86,31703.5,31734.84,5.4771,173815.19
2024-01-01 20:32:00,31734.84,31737.7,31648.38,31670.31,0.6175,19556.17
2024-01-01 20:33:00,31670.31,31769.48,31661.11,31747.03,6.0868,193237.25
2024-01-01 20:34:00,31747.03,31771.79,31727.38,31747.19,2.1999,69839.33
2024-01-01 20:35:00,31747.19,31780.67,31745.53,31776.55,3.5437,112605.18
2024-01-01 20:36:00,31776.55,31884.76,31761.76,31863.96,2.3308,74267.84
2024-01-01 20:37:00,31863.96,31872.65,31839.87,31844.68,7.5063,239034.6
2024-01-01 20:38:00,31844.68,31903.56,31838.14,31884.17,2.2214,70827.58
2024-01-01 20:39:00,31884.17,31905.37,31873.36,31874.39,6.0062,191443.33
2024-01-01 20:40:00,31874.39,31894.98,31855.98,31858.45,5.6181,178983.79
2024-01-01 20:41:00,31858.45,31863.16,31806.88,31825.67,7.2385,230369.76
2024-01-01 20:42:00,31825.67,31854.72,31780.37,31810.94,4.8379,153898.42
2024-01-01 20:43:00,31810.94,31852.66,31731.08,31760.52,2.2523,71535.18
2024-01-01 20:44:00,31760.52,31831.76,31752.73,31829.44,0.5592,17797.69
2024-01-01 20:45:00,31829.44,31847.19,31763.81,31769.55,4.7056,149494.44
2024-01-01 20:46:00,31769.55,31830.5,31765.12,31797.79,5.1387,163400.55
2024-01-01 20:47:00,31797.79,31855.26,31755.8,31807.42,6.3664,202500.21
2024-01-01 20:48:00,31807.42,31818.75,31788.53,31801.68,4.9021,155894.05
2024-01-01 20:49:00,31801.68,31899.51,31785.52,31837.25,3.3039,105186.09
2024-01-01 20:50:00,31837.25,31846.32,31780.15,31816.06,4.3398,138075.96
2024-01-01 20:51:00,31816.06,31878.19,31795.09,31852.7,5.9755,190337.4
2024-01-01 20:52:00,31852.7,31855.53,31784.02,31815.99,6.4671,205757.05
2024-01-01 20:53:00,31815.99,31821.18,31814.46,31816.43,3.9765,126517.17
2024-01-01 20:54:00,31816.43,31857.27,31708.08,31711.19,5.7963,183807.4
2024-01-01 20:55:00,31711.19,31725.89,31704.58,31708.3,1.8012,57113.31
2024-01-01 20:56:00,31708.3,31846.84,31687.66,31822.15,4.1195,131090.76
2024-01-01 20:57:00,31822.15,31886.84,31797.43,31886.55,7.5087,239425.83
2024-01-01 20:58:00,31886.55,31933.87,31872.24,31923.1,9.7887,312486.45
2024-01-01 20:59:00,31923.1,32046.09,31890.63,32032.36,5.7663,184709.36
2024-01-01 21:00:00,32032.36,32091.16,32028.95,32057.31,3.3744,108172.69
2024-01-01 21:01:00,32057.31,32120.14,32015.82,32098.72,4.9559,159079.0
2024-01-01 21:02:00,32098.72,32158.54,32084.14,32154.81,5.7023,183357.36
2024-01-01 21:03:00,32154.81,32177.32,32130.48,32171.89,2.7569,88695.97
2024-01-01 21:04:00,32171.89,32207.75,32169.12,32207.36,4.1522,133732.04
2024-01-01 21:05:00,32207.36,32228.3,32185.4,32192.1,2.3179,74617.12
2024-01-01 21:06:00,32192.1,32233.38,32191.47,32229.28,8.2152,264768.61
2024-01-01 21:07:00,32229.28,32235.07,32204.68,32228.26,4.5607,146982.15
2024-01-01 21:08:00,32228.26,32289.84,32224.24,32258.73,5.2016,167796.44
2024-01-01 21:09:00,32258.73,32281.54,32252.04,32260.8,7.9561,256671.53
2024-01-01 21:10:00,32260.8,32263.51,32209.43,32211.12,2.8615,92171.82
2024-01-01 21:11:00,32211.12,32305.42,32210.78,32258.93,6.01,193877.54
2024-01-01 21:12:00,32258.93,32277.43,32222.52,32263.16,3.5885,115774.82
2024-01-01 21:13:00,32263.16,32297.24,32191.26,32193.56,4.3082,138695.05
2024-01-01 21:14:00,32193.56,32260.45,32178.22,32238.02,5.1361,165579.11
2024-01-01 21:15:00,32238.02,32299.49,32233.05,32289.46,5.1562,166492.03
2024-01-01 21:16:00,32289.46,32313.5,32268.86,32309.47,5.0922,164524.93
2024-01-01 21:17:00,32309.47,32311.09,32246.17,32255.78,10.0788,325098.4
2024-01-01 21:18:00,32255.78,32283.87,32251.1,32253.79,6.0387,194771.51
2024-01-01 21:19:00,32253.79,32349.25,32222.14,32337.46,6.6337,214516.14
2024-01-01 21:20:00,32337.46,32346.18,32263.27,32268.43,4.8607,156848.21
2024-01-01 21:21:00,32268.43,32316.56,32262.95,32302.88,4.9715,160592.48
2024-01-01 21:22:00,32302.88,32312.32,32294.16,32310.36,6.6877,216081.35
2024-01-01 21:23:00,32310.36,32339.07,32278.72,32330.0,5.1005,164897.7
2024-01-01 21:24:00,32330.0,32368.55,32316.15,32353.97,3.6819,119124.78
2024-01-01 21:25:00,32353.97,32364.7,32304.59,32325.27,4.1851,135283.82
2024-01-01 21:26:00,32325.27,32373.13,32322.78,32370.66,4.5772,148168.03
2024-01-01 21:27:00,32370.66,32414.51,32325.15,32408.0,3.2956,106802.19
2024-01-01 21:28:00,32408.0,32444.48,32390.61,32433.9,4.9783,161464.57
2024-01-01 21:29:00,32433.9,32499.13,32430.22,32440.77,2.7396,88876.11
2024-01-01 21:30:00,32440.77,32495.91,32438.93,32454.42,5.0321,163312.27
2024-01-01 21:31:00,32454.42,32513.62,32444.35,32494.15,4.6988,152682.59
2024-01-01 21:32:00,32494.15,32516.71,32449.64,32455.84,2.4528,79608.63
2024-01-01 21:33:00,32455.84,32475.75,32424.12,32435.11,8.6029,279034.73
2024-01-01 21:34:00,32435.11,32472.17,32367.53,32370.03,5.0314,162866.43
2024-01-01 21:35:00,32370.03,32389.89,32366.02,32380.96,5.735,185705.51
2024-01-01 21:36:00,32380.96,32472.09,32373.59,32432.99,5.4276,176033.85
2024-01-01 21:37:00,32432.99,32467.61,32374.38,32387.09,4.9174,159260.74
2024-01-01 21:38:00,32387.09,32426.71,32350.16,32414.89,4.1427,134284.86
2024-01-01 21:39:00,32414.89,32473.1,32397.96,32466.36,6.8513,222438.22
2024-01-01 21:40:00,32466.36,32476.56,32446.83,32449.82,6.5415,212270.52
2024-01-01 21:41:00,32449.82,32585.45,32426.62,32568.91,3.9881,129887.0
2024-01-01 21:42:00,32568.91,32570.15,32515.47,32517.61,2.843,92446.75
2024-01-01 21:43:00,32517.61,32525.6,32501.64,32508.85,6.0086,195331.88
2024-01-01 21:44:00,32508.85,32533.54,32498.57,32523.4,2.6021,84629.04
2024-01-01 21:45:00,32523.4,32612.91,32518.9,32612.64,3.1424,102482.46
2024-01-01 21:46:00,32612.64,32780.89,32604.06,32759.42,5.8317,191042.24
2024-01-01 21:47:00,32759.42,32808.59,32723.27,32789.43,6.0123,197140.39
2024-01-01 21:48:00,32789.43,32794.57,32730.47,32736.63,9.1365,299096.63
2024-01-01 21:49:00,32736.63,32760.68,32663.14,32666.74,6.6757,218072.07
2024-01-01 21:50:00,32666.74,32683.59,32646.62,32661.64,6.3089,206057.77
2024-01-01 21:51:00,32661.64,32710.51,32649.64,32710.24,1.8824,61574.61
2024-01-01 21:52:00,32710.24,32759.69,32690.93,32751.21,3.9229,128478.17
2024-01-01 21:53:00,32751.21,32780.87,32711.52,32727.87,2.7323,89423.65
2024-01-01 21:54:00,32727.87,32742.65,32674.71,32707.25,9.0452,295842.96
2024-01-01 21:55:00,32707.25,32785.46,32701.8,32769.87,5.8349,191209.93
2024-01-01 21:56:00,32769.87,32845.8,32748.03,32829.43,3.9042,128172.31
2024-01-01 21:57:00,32829.43,32843.91,32736.82,32762.64,10.1758,333386.62
2024-01-01 21:58:00,32762.64,32776.61,32694.45,32702.65,6.5667,214749.06
2024-01-01 21:59:00,32702.65,32727.91,32613.61,32629.13,5.1579,168298.68
2024-01-01 22:00:00,32629.13,32642.31,32576.53,32597.07,6.1992,202074.3
2024-01-01 22:01:00,32597.07,32686.33,32572.73,32678.01,7.7268,252494.92
2024-01-01 22:02:00,32678.01,32696.22,32616.28,32647.75,5.9134,193058.44
2024-01-01 22:03:00,32647.75,32666.12,32546.49,32572.94,4.6618,151847.08
2024-01-01 22:04:00,32572.94,32592.1,32559.02,32576.92,5.5576,181049.5
2024-01-01 22:05:00,32576.92,32583.18,32549.33,32566.49,6.1071,198888.08
2024-01-01 22:06:00,32566.49,32588.13,32551.04,32553.63,3.2967,107318.74
2024-01-01 22:07:00,32553.63,32573.2,32510.23,32515.68,7.4674,242809.14
2024-01-01 22:08:00,32515.68,32519.45,32462.29,32475.42,4.4794,145469.82
2024-01-01 22:09:00,32475.42,32479.83,32396.05,32399.92,6.0806,197010.17
2024-01-01 22:10:00,32399.92,32435.05,32378.24,32411.08,5.4206,175687.72
2024-01-01 22:11:00,32411.08,32421.19,32400.73,32421.0,5.4356,176227.76
2024-01-01 22:12:00,32421.0,32479.72,32410.23,32444.78,4.4901,145680.52
2024-01-01 22:13:00,32444.78,32481.46,32429.35,32457.59,4.0041,129962.67
2024-01-01 22:14:00,32457.59,32473.62,32425.02,32431.96,6.5416,212157.08
2024-01-01 22:15:00,32431.96,32440.52,32345.23,32379.27,3.8773,125544.93
2024-01-01 22:16:00,32379.27,32412.77,32357.3,32362.8,0.5975,19337.19
2024-01-01 22:17:00,32362.8,32363.48,32250.58,32262.85,5.7509,185540.83
2024-01-01 22:18:00,32262.85,32294.48,32252.06,32271.23,6.7898,219115.9
2024-01-01 22:19:00,32271.23,32289.33,32153.49,32189.63,4.4503,143253.82
2024-01-01 22:20:00,32189.63,32191.91,32186.08,32187.32,3.1449,101225.68
2024-01-01 22:21:00,32187.32,32217.27,32150.54,32177.81,4.3927,141348.99
2024-01-01 22:22:00,32177.81,32209.59,32128.52,32153.36,2.7488,88383.99
2024-01-01 22:23:00,32153.36,32154.72,32089.92,32098.55,6.4794,207977.78
2024-01-01 22:24:00,32098.55,32272.14,32086.38,32227.15,3.8857,125226.29
2024-01-01 22:25:00,32227.15,32239.55,32179.65,32197.83,8.369,269465.24
2024-01-01 22:26:00,32197.83,32240.41,32170.81,32239.95,1.9749,63672.02
2024-01-01 22:27:00,32239.95,32283.5,32159.42,32173.41,5.3234,171271.84
2024-01-01 22:28:00,32173.41,32181.54,32145.19,32178.55,6.6063,212581.48
2024-01-01 22:29:00,32178.55,32205.2,32140.7,32190.53,5.623,181006.79
2024-01-01 22:30:00,32190.53,32198.48,32120.46,32131.15,5.1822,166509.61
2024-01-01 22:31:00,32131.15,32131.27,32057.94,32088.57,7.3005,234263.71
2024-01-01 22:32:00,32088.57,32110.94,32067.77,32078.3,3.9528,126800.66
2024-01-01 22:33:00,32078.3,32095.83,32025.91,32040.1,6.2892,201506.28
2024-01-01 22:34:00,32040.1,32079.61,32009.57,32020.97,2.6418,84592.48
2024-01-01 22:35:00,32020.97,32046.48,32002.45,32022.67,4.8178,154280.36
2024-01-01 22:36:00,32022.67,32035.79,31994.51,32013.79,4.9598,158782.07
2024-01-01 22:37:00,32013.79,32049.27,31961.51,31975.23,3.7656,120405.14
2024-01-01 22:38:00,31975.23,31987.48,31961.47,31980.58,3.774,120695.78
2024-01-01 22:39:00,31980.58,32004.26,31970.89,31977.73,4.8799,156048.92
2024-01-01 22:40:00,31977.73,31990.39,31930.62,31947.63,3.918,125170.38
2024-01-01 22:41:00,31947.63,31989.85,31920.64,31985.42,8.5363,273038.33
2024-01-01 22:42:00,31985.42,32029.55,31976.58,32001.41,5.2218,167104.11
2024-01-01 22:43:00,32001.41,32108.81,31981.89,32086.64,7.799,250242.86
2024-01-01 22:44:00,32086.64,32092.19,32034.48,32055.21,4.5931,147232.07
2024-01-01 22:45:00,32055.21,32068.4,32031.58,32053.38,3.5038,112308.89
2024-01-01 22:46:00,32053.38,32053.81,31949.14,31955.01,5.4988,175715.36
2024-01-01 22:47:00,31955.01,31957.51,31908.37,31938.68,5.7635,184077.58
2024-01-01 22:48:00,31938.68,31948.68,31916.62,31920.01,8.2735,264089.58
2024-01-01 22:49:00,31920.01,31920.41,31901.2,31910.85,7.198,229693.22
2024-01-01 22:50:00,31910.85,32017.85,31909.19,32008.84,5.0736,162398.95
2024-01-01 22:51:00,32008.84,32023.74,31886.94,31889.62,5.8567,186767.45
2024-01-01 22:52:00,31889.62,31897.31,31845.83,31854.05,7.0432,224355.91
2024-01-01 22:53:00,31854.05,31895.7,31826.5,31835.11,2.4486,77952.56
2024-01-01 22:54:00,31835.11,31848.15,31784.8,31828.69,8.1989,260961.54
2024-01-01 22:55:00,31828.69,31874.51,31825.38,31863.84,2.236,71246.43
2024-01-01 22:56:00,31863.84,31880.68,31818.64,31839.66,0.0635,2023.05
2024-01-01 22:57:00,31839.66,31842.5,31825.6,31828.31,6.457,205516.56
2024-01-01 22:58:00,31828.31,31865.36,31804.4,31860.19,1.9621,62511.61
2024-01-01 22:59:00,31860.19,31897.95,31835.4,31885.42,1.9943,63587.77
2024-01-01 23:00:00,31885.42,31898.65,31833.05,31848.12,3.7709,120096.79
2024-01-01 23:01:00,31848.12,31860.35,31782.93,31805.3,5.0261,159856.2
2024-01-01 23:02:00,31805.3,31807.5,31770.5,31796.34,3.5017,111339.86
2024-01-01 23:03:00,31796.34,31866.32,31793.13,31862.11,10.0018,318678.52
2024-01-01 23:04:00,31862.11,31869.19,31784.68,31809.33,6.9049,219641.02
2024-01-01 23:05:00,31809.33,31927.19,31784.85,31893.79,4.6048,146863.23
2024-01-01 23:06:00,31893.79,31927.22,31834.81,31875.53,5.938,189275.5
2024-01-01 23:07:00,31875.53,31902.09,31831.48,31850.93,5.8132,185157.24
2024-01-01 23:08:00,31850.93,31863.71,31841.03,31842.3,2.0981,66809.74
2024-01-01 23:09:00,31842.3,31867.06,31841.72,31846.08,6.5502,208599.15
2024-01-01 23:10:00,31846.08,31846.6,31781.31,31793.8,6.494,206467.74
2024-01-01 23:11:00,31793.8,31809.18,31772.05,31795.38,6.3832,202957.43
2024-01-01 23:12:00,31795.38,31829.0,31795.32,31809.03,3.9338,125130.99
2024-01-01 23:13:00,31809.03,31816.52,31772.23,31791.83,1.0853,34504.4
2024-01-01 23:14:00,31791.83,31795.7,31731.46,31758.42,5.0314,159788.2
2024-01-01 23:15:00,31758.42,31873.9,31725.55,31853.44,5.7823,184184.71
2024-01-01 23:16:00,31853.44,31926.29,31840.55,31911.81,0.4783,15262.79
2024-01-01 23:17:00,31911.81,32001.93,31900.75,31971.12,4.4921,143617.35
